id,c1,c2,c3
224262,0.8839188935679336,0.0,0.0
224263,0.0,0.0,0.0
224265,0.675125033724772,0.0,0.0
224266,0.9738299605312963,0.0,0.0
224268,0.6301405075602056,1.0388344551925146,0.0
224269,0.25846456276652774,0.6935849942067955,0.0
224270,0.0,0.0,0.0
224271,0.0,0.0,0.0
215068,3.4351706918930205,0.0,0.0
224272,1.4509794325086247,0.0,0.0
224273,2.412778009849184,0.0,0.0
224274,1.3717572830093092,0.0,0.0
224275,0.0,0.0,0.0
224276,0.8505919008399065,0.23904113578164174,0.23904113578164174
224277,0.0,0.0,0.0
224278,0.9684532385565521,0.0,0.0
224279,1.308422471347694,0.0,0.0
224280,1.8000724391820118,0.7411808172055488,0.0
224281,0.0,0.0,0.0
215069,0.46452375803022794,0.0,0.7750311273596686
224282,0.0,0.0,0.0
224283,1.6131965773499606,0.0,0.0
224284,0.0,0.5059453997042056,0.5059453997042056
224285,0.5094671372500151,0.0,0.0
224286,1.7866628708647143,0.732715641077727,0.0
224287,0.0,0.0,0.625069014294469
224288,0.41840302667863494,0.6004789915854193,0.35522314303475816
224289,0.0,0.0,0.7585439146888241
224290,0.0,1.2970554727253818,0.0
224291,0.7733685119105399,0.0,1.2463180036301749
215070,0.0,0.0,0.0
224292,2.0978736400955955,0.6202560344494641,0.0
224293,0.0,0.5207317486899454,0.5207317486899454
224294,0.0,0.0,0.0
224295,1.5865701006002912,0.0,0.0
224296,0.6171530623257266,0.0,0.0
224297,0.0,0.0,0.0
224298,0.0,0.0,0.0
224299,3.2487241000148988,0.0,0.0
224300,0.9584225104032931,0.0,0.0
224301,0.0,0.0,0.0
215071,0.0,0.0,0.0
224302,1.9897905907595201,0.0,1.378897442544847
224303,0.0,0.0,0.0
224304,1.1082708785492936,0.6170459923003989,2.624533320783455
224305,0.8850300813542347,0.6328377675796271,2.3946662096829727
224306,0.0,0.3996251998690975,0.3996251998690975
224307,0.0,0.0,0.0
224308,0.0,0.0,0.0
224309,0.0,1.5380775071205157,0.0
224310,0.35190448680759223,0.5374443768545863,1.9362210611738055
224311,2.005974270674801,0.9858880159244552,0.52938523383075
215072,2.200935470180742,0.25486769267706333,0.29255471077252876
224312,0.0,0.5562194944561193,0.9510206836139907
224313,0.8481244252301149,0.0,0.0
224314,1.3054246418993503,0.48748885811410836,2.200945887981967
224315,0.6267636036320668,0.0,0.0
224316,1.7122579383768066,0.6108060157530413,2.70060596137944
224317,0.5330443775905735,0.0,0.0
224319,0.6188480683666238,0.0,0.0
224320,0.0,0.0,0.0
224321,0.8523094957263317,0.6105544566670765,2.112495444167629
215073,0.0,0.0,1.2072160646006922
224322,0.2681712958386387,0.0,0.0
224324,1.4955283920383433,0.0,0.0
224325,0.0,0.0,0.0
224327,1.581486775366601,0.0,0.0
224328,0.0,0.0,0.0
224329,0.7160638397283424,0.0,0.0
224330,0.0,0.0,0.0
224331,0.7547295218260152,0.0,0.0
215074,2.3363413140862637,1.05494781491299,0.0
224332,1.624028369080635,0.0,0.9243411284271522
224333,0.0,0.0,0.0
224334,1.125798196743864,0.0,0.0
224335,0.0,0.0,0.0
224336,1.2007306057882579,0.0,0.0
224337,0.0,0.0,0.0
224338,0.0,0.0,0.0
224339,0.0,0.0,0.0
224340,0.0,0.0,0.0
224341,1.4637153484518515,0.0,0.773698852137385
215075,0.0,0.0,0.0
224342,0.0,0.0,0.0
224343,1.1749212394075057,0.0,0.0
224344,0.9088725395053875,0.682068758769508,0.0
224345,2.1618361751170103,0.5189876040294313,0.5189876040294313
224346,2.2618250616688313,0.0,0.0
224347,0.0,0.0,0.0
224348,1.6159537185977562,1.0729517190063824,0.0
224349,0.0,0.0,0.0
224350,2.223075929835979,0.5894592208357695,2.937416713560923
224351,0.6069970301091506,0.7132313087580279,0.0
215076,0.6215814240527168,0.4116430306735513,0.4116430306735513
224352,1.3297156232759466,0.0,0.0
224353,0.7303236009358252,0.0,0.0
224354,0.0,0.0,0.0
224355,0.0,0.0,0.0
224356,0.0,0.0,0.0
224357,2.293672590161648,0.40781053492921193,0.40781053492921193
224358,0.0,0.0,0.0
224359,0.4703456153132134,1.1509169637977343,0.0
224360,1.4244629419427224,0.0,0.0
224361,0.0,0.0,0.0
215077,0.2811115205328447,0.0,0.35871677156438825
224362,3.784916988686258,0.0,2.1809632490078847
224363,0.36602031898340726,0.9016095711456659,0.0
224364,0.0,0.0,0.0
224365,0.8155036298165552,0.0,0.0
224366,0.7797303831244781,0.40467088212721786,0.40467088212721786
224367,2.169646763496593,0.0,0.0
224368,0.0,0.0,0.0
224369,2.8571783212976083,0.0,0.0
224370,0.7012549785872318,0.0,0.0
224371,0.0,0.4932220302089116,0.4932220302089116
215078,0.0,0.0,0.0
224372,2.5064639815767316,0.0,0.0
224373,0.0,0.0,1.0627934891541322
224374,0.6728618653324726,0.0,0.0
224375,0.0,0.0,0.0
224376,0.886878443487291,0.0,0.0
224377,1.6184877852821673,0.0,0.0
224378,0.701959302087462,0.0,0.0
224379,0.0,0.0,0.4279765953121244
224380,1.8304573735714804,0.0,0.0
224381,2.5059430796219604,0.0,0.0
215079,0.0,0.0,0.0
224382,0.0,0.0,0.0
224383,2.0080798685908845,0.8976107619013561,0.0
224384,0.0,0.0,0.0
224386,0.0,0.0,0.0
224387,0.0,0.0,0.0
224388,0.7632655154834879,0.5886733158260209,0.5886733158260209
224389,0.45339807752088684,0.0,0.0
224390,4.0824136142514185,0.5966924478715538,0.5966924478715538
224391,2.5488372868429225,0.0,0.0
215080,0.0,0.0,0.0
224392,0.0,0.0,0.0
224393,0.0,0.0,0.0
224394,2.8573885567312014,0.6235891030073115,0.0
224395,0.0,0.0,1.6390046579495523
224396,2.10057127212115,0.0,0.0
224397,1.0643121527972985,0.8707374438294331,0.0
224398,2.9253150621542345,0.5533726231105248,0.5533726231105248
224399,0.7663315173590735,1.3106047572099753,2.6934088451129536
224400,0.7728890027355471,1.06143957319822,0.0
224401,0.0,0.0,0.0
215081,1.2625725090719446,0.0,0.0
224402,0.42505677363049044,1.610414384364958,0.776852296636032
224403,0.7787803483057598,0.0,0.0
224404,0.0,1.2995216200692807,1.4671173278254652
224405,0.5184414047473281,1.189076310675825,0.0
224406,1.6911068247699936,0.0,0.0
224408,0.0,0.0,0.0
224409,0.7057505914427855,1.2438865422622705,0.0
224410,0.9396543228713241,0.0,0.0
224411,0.6824366937513751,0.0,0.0
224412,0.0,0.0,0.0
215082,0.0,0.49592103851110403,0.49592103851110403
224413,0.9383609484407273,0.0,0.0
224414,2.644772602061128,0.0,0.6348955069102318
224415,0.0,0.0,1.0672636960851634
224416,0.0,0.0,0.0
224417,0.9066445113962163,0.0,0.0
224418,0.0,0.0,0.0
224419,0.6464273331768486,0.8065592982003877,0.0
224420,0.831831609495796,1.0740060684537847,0.0
224421,2.038881832392516,0.5601075820976836,0.8080033807780092
224422,0.0,0.0,1.0082295470079916
215083,0.9013085651910533,0.0,0.0
224423,0.5462687926727454,2.3601689128930703,3.831710138854939
224424,0.0,0.34569365520703105,0.34569365520703105
224425,1.534189263136569,0.0,0.0
224426,0.0,0.5030401811719224,0.5030401811719224
224427,0.0,1.0443604927979173,0.0
224428,0.0,0.0,0.0
224429,0.5330198518326822,0.3573507134461411,0.3573507134461411
224430,0.0,0.0,0.7614209967159493
224431,0.0,0.42633379637952473,1.0771672668016699
224432,0.0,0.0,1.3471491967928122
215084,0.0,1.4423021787535322,0.6438322217441227
224433,0.8238598334296245,1.5332358445010457,1.0414449071352232
224434,0.0,0.0,0.0
224435,1.136665069032169,0.0,0.0
224436,1.0238674832319876,0.0,0.7785100251030976
224437,0.5465745257155756,0.5463830268717308,1.680195006748118
224438,3.282959688077521,0.7539973027045731,0.0
224439,0.0,0.0,1.6103289026185632
224440,0.0,0.34789012874390346,0.34789012874390346
224441,0.0,0.0,0.6737866405254137
224442,0.0,0.7224022630033379,0.0
215085,1.0452415972555875,0.9470655228252467,0.6160005773162257
224443,0.0,0.0,0.0
224444,0.0,0.0,0.0
224445,2.6575343166563203,0.6750389941374475,0.0
224446,0.0,0.0,0.0
224447,0.0,0.0,0.0
224448,0.0,0.0,0.0
224449,1.5257151204144084,0.0,0.0
224450,0.0,0.38510299153363825,0.9729942602489818
224451,1.8526926868979794,0.5168911788350736,0.5168911788350736
224452,0.0,1.1442215045649666,0.0
215087,0.0,1.0840217407454718,0.0
224453,0.49976234501628525,0.5242809609894683,0.5242809609894683
224454,0.0,0.0,0.0
224455,0.0,0.0,0.0
224456,0.8760953982043297,0.674030647978423,0.0
224457,1.5409440158074719,0.0,0.0
224458,1.6585190372585272,1.6765877395718192,0.5747205632472525
224460,0.8365858542527537,0.0,0.329276393420896
224462,0.0,0.0,0.0
215088,0.0,1.185194791379505,0.0
214151,0.8637704754811655,0.0,0.0
224463,0.677042350577962,0.0,0.0
224464,0.0,0.4068781253812001,0.4068781253812001
224465,0.0,0.0,0.0
224466,1.878680923985216,0.9842497703341457,0.0
224467,1.4964103904965693,0.0,0.0
224468,0.0,0.0,1.4362493566191545
224469,0.0,0.0,0.0
224470,0.0,0.0,0.0
224471,0.9625710343521751,0.5080645701425245,0.5080645701425245
224472,1.3172551922688953,0.0,1.360359612725567
215089,0.9385436708025693,0.0,0.0
224473,2.8726997351332377,0.0,0.5043768101752284
224474,1.9288110931110423,0.0,0.0
224475,0.6159310451774199,0.0,1.3943182103114216
224476,0.9048607774853236,0.5951481935296641,2.799268548613711
224477,1.6223101895749528,0.28276260675223136,0.28276260675223136
224478,0.0,0.0,0.0
224480,0.0,0.0,0.0
224481,0.0,0.9431186636942858,0.2710956975906337
224482,1.667366662651913,0.0,0.0
224483,1.8651045787876739,0.6661045373187845,2.998614851146719
215090,1.503591812967959,0.0,0.0
224484,0.0,1.2231760329900718,0.41423829878831303
224485,0.0,0.8303055669027077,0.0
224486,0.0,0.0,0.0
224487,0.0,0.0,0.0
224488,0.8409760191790913,0.0,1.2501501020542007
224489,0.7001043988520023,1.464743553374948,0.0
224490,0.3048229363529492,0.0,0.0
224491,0.3934122173427443,0.0,0.33505099341832517
224492,0.0,0.0,0.0
224493,0.9869680981877198,0.0,0.0
215091,2.816099045954777,0.641297199322298,0.0
224494,1.3506757005147292,0.0,0.0
224495,1.6557929979046802,0.0,0.0
224496,0.4422765350055901,0.0,0.0
224498,1.7693455839625882,0.0,0.0
224499,0.8821352093858754,0.0,0.0
224500,0.0,0.0,0.0
224501,0.0,0.0,0.0
224502,1.094438273213155,0.0,0.0
224503,1.085312701968818,0.6166651285931855,3.421064204648853
215092,0.8557831973385951,0.0,2.24939981588519
224504,0.6168643754021768,0.0,0.0
224505,0.0,0.5051812705585138,0.5051812705585138
224506,1.3551478622890505,0.0,0.0
224507,0.0,0.0,0.0
224508,0.6220370354562119,1.1190383797879495,0.0
224509,0.0,0.0,0.0
224510,0.0,0.0,0.0
224511,0.7718189890965708,0.6019946378507568,0.0
224512,0.7786340181011462,0.5819118495875661,3.1690333990602193
224513,0.5572669133015627,0.0,0.0
215093,1.041198794409313,0.997301990824412,0.0
224514,1.0379776767534212,0.0,0.0
224515,0.8456598198735283,0.5093775215293435,0.9863361149085454
224516,1.6125537953013223,0.0,0.3674080415237362
224517,0.0,2.429055696626958,0.0
224518,0.6005696866167026,0.0,0.0
224519,0.0,0.0,0.0
224520,0.0,0.0,0.0
224521,0.9769569227460153,0.0,0.0
224522,0.0,0.40592092415187797,0.40592092415187797
215094,0.9977605773386425,0.0,0.0
224524,0.0,0.0,0.0
224525,2.3441996561446756,0.0,0.0
224526,1.1619302823144122,1.0125488835998624,0.0
224527,3.927229282893099,0.0,0.0
224528,0.9102037858480154,0.0,0.0
224529,1.611722484466178,0.0,0.0
224530,2.0910947805095583,0.0,0.0
224531,0.0,0.0,0.0
224532,0.0,0.0,0.0
224533,0.0,0.0,0.0
224534,0.0,0.0,0.0
224535,0.5710676487290416,0.0,0.0
224536,2.7048060617995002,0.0,0.0
224537,0.0,0.7298501972538702,0.0
224538,0.6474676056635711,0.0,0.0
224539,0.0,0.0,0.0
224540,0.0,0.0,0.0
224541,2.281176583787624,1.0261540586248548,0.0
224542,0.6319242924349537,0.0,0.0
224543,0.0,1.1579041441315767,0.29199898856606943
215096,0.9327871460727101,0.0,0.0
224544,0.0,0.0,0.0
224545,0.0,0.0,0.0
224546,2.0776169079843916,0.0,0.0
224547,0.3147832804059063,0.5950880332922209,0.5950880332922209
224548,0.0,0.0,1.0149596668950622
224549,0.0,0.0,0.0
224550,1.2938021846487349,0.39219070050209326,0.39219070050209326
224553,0.0,0.0,0.0
215097,3.873548050518826,0.0,0.0
224554,1.313176078922299,0.6676388308708486,2.929238803410522
224555,0.0,0.0,0.0
224556,3.0744196870880787,2.2422112737369377,0.0
224557,0.558998246080124,0.47287022927467615,0.47287022927467615
224558,1.4602174751991233,0.4158770250364123,0.4158770250364123
224559,1.6660805703934418,0.0,0.0
224560,2.2800334039586705,1.0933962412603613,0.242795298223774
224561,0.725754930994772,0.5811451630325043,3.198229172495957
224562,2.063858717392219,0.0,0.0
224563,1.6135806325523894,0.8184302226519817,0.0
215098,1.4613147483502797,0.440629466463954,0.440629466463954
214152,1.8814972022791823,0.0,0.0
224564,0.0,0.45199660603997716,2.1054483738001144
224565,0.0,0.0,0.0
224566,0.4893903613920959,0.0,0.0
224567,3.428719227906587,0.0,0.0
224568,0.3395529823935106,1.0091980456741778,0.0
224569,1.0189307484288368,0.0,0.0
224571,0.0,1.1096937025292972,0.3469715483133709
224572,1.5832327460419222,0.0,0.0
224573,1.93963284434507,0.5705060722415788,0.415134440882749
215099,0.0,1.2970310852254379,0.0
224574,0.6453358553858771,1.0193343963167218,0.0
224575,1.7674590289941885,0.0,0.0
224576,0.0,0.0,0.0
224577,2.7135534833227943,1.2809272829145026,0.6109246995570293
224578,0.5104721505975449,0.9487574000648225,0.0
224579,0.0,0.0,0.0
224580,0.0,0.0,0.0
224581,0.0,0.0,0.0
224582,0.0,0.0,0.0
224583,0.5463926796877854,0.0,0.0
215100,0.6684444153086821,0.0,0.0
224584,0.0,0.0,0.0
224585,0.8060109415432107,0.0,0.0
224586,0.0,2.18852328772339,0.0
224587,1.188744634057795,0.0,0.0
224588,0.0,0.0,0.0
224589,1.1956232580175958,0.0,0.0
224590,0.5241669867849075,0.18928579246326319,0.7165807882672721
224591,2.2126931991167105,0.5808279675163728,2.7240180126858253
224592,1.228805280125887,0.0,0.0
224593,1.2191382426090713,0.0,0.0
215101,0.0,0.0,0.0
224594,0.5910216847794206,0.0,0.0
224595,1.188744634057795,0.0,0.0
224596,1.4715080576752877,0.0,0.0
224597,1.5554560724178446,0.0,0.0
224598,0.0,0.0,0.0
224600,1.7937181105044577,1.1170530826944851,0.0
224601,0.0,0.0,0.0
224602,0.9259975165496372,0.6143166742127407,0.0
224603,0.8382047890014398,0.0,0.0
224604,0.0,0.0,0.0
224605,0.5487542369613041,0.0,0.0
224606,0.0,0.5855792261084355,0.0
224607,2.517899212245773,0.0,0.0
224608,0.504304776891882,0.8232103969787523,0.0
224609,1.2867476443929269,1.4314889247165992,0.0
224610,0.0,0.0,0.0
224611,0.6348842538493049,0.0,0.0
224612,2.7831194060361595,0.0,0.0
224613,1.0123747621128638,1.0535717360545453,0.0
224614,0.0,0.47486383409952404,0.47486383409952404
215103,0.6833595447284836,0.0,0.0
224615,0.8304670090000208,0.0,0.7559452991939191
224616,0.0,0.0,0.0
224618,0.0,0.0,0.0
224619,1.063713749647166,1.6457904490356716,0.5922106043511953
224620,0.0,0.0,0.0
224621,0.9568247582105066,0.0,0.0
224622,0.0,0.0,0.0
224623,2.5758624228320697,0.7892059175688193,1.0437282751556385
224624,0.0,1.2240304561147266,0.0
215104,0.0,0.0,0.0
224625,1.7137111497532036,0.0,0.0
224626,0.0,0.0,0.0
224627,0.7936925400191922,0.0,0.0
224628,0.0,0.5256791787758313,0.5256791787758313
224629,0.7057505914427855,0.0,0.0
224630,0.7765590671590767,0.0,0.0
224631,0.9853694466530557,0.0,0.0
224632,0.6212141530276475,0.0,0.0
224633,0.059672144211436774,0.40719623712414577,0.40719623712414577
224634,0.0,0.0,0.0
215105,0.0,0.0,0.0
224635,0.510860024981301,0.8801092583415631,0.0
224636,1.7861596143885854,0.42470725892087474,0.37762411602210627
224637,0.6639160552181509,0.0,0.0
224638,1.1341394867838797,0.0,1.8752597032367955
224639,0.0,0.4527753041632632,1.9033484476714722
224640,0.0,0.0,0.0
224641,0.6486393797498362,1.2553261667614106,0.6058104617419134
224642,2.4018704990781674,0.0,0.0
224643,0.0,0.0,0.0
224644,0.5090351150027225,0.3699254859987709,0.3699254859987709
215106,1.057560596312746,0.0,0.0
224645,3.0526538384983963,0.0,0.0
224646,0.6912355848988764,1.067311816429326,1.4949368711130464
224647,0.7782931311652157,1.205599264415223,0.0
224648,0.7404081764679837,0.0,0.0
224649,0.0,0.9505403538130386,0.0
224650,2.0554887411397895,0.0,0.0
224651,4.436103802001149,0.0,0.4009939006467066
224652,0.7718972482835699,0.0,0.0
224653,0.0,0.0,0.0
224655,0.0,0.9849659243252791,0.0
224657,0.0,0.0,0.0
224658,1.437434216646225,1.1684158734892625,0.0
224659,1.1662430816811533,1.6733683728204345,0.0
224660,0.0,1.189695922778337,0.0
224661,0.0,0.0,0.0
224662,0.9815821773980127,1.084922498300774,0.0
224663,0.6538021718286869,0.0,0.915613404105876
224664,0.0,0.0,0.0
224665,0.0,0.0,0.0
215108,1.1174315330525242,2.0640805855331052,1.9167295134725075
214153,2.2924976317161616,0.0,0.0
224666,0.0,0.0,0.0
224667,0.0,0.0,0.0
224668,0.0,0.0,1.436994120534497
224669,0.0,0.0,0.0
224670,1.005536619454424,0.8339109666129396,0.0
224671,0.4582495446511511,0.0,0.0
224672,0.0,0.5929289844338995,0.5929289844338995
224673,0.0,0.0,0.0
224674,0.0,0.0,0.0
224675,1.1546134627188547,0.5432190914686091,1.4073482221748437
215109,0.0,0.8857188521340331,0.0
224676,1.4165868859750512,1.4004292058268553,0.4575044260173767
224677,0.0,0.0,0.0
224678,0.6863038936538518,0.0,0.0
224679,0.9801332124218545,0.5158765758110898,0.5158765758110898
224680,1.2562871186033837,0.0,0.0
224681,0.6500099979353025,0.22667109153015488,1.3158295249005012
224682,1.436501077080047,0.835694125107654,1.4593185502666393
224683,1.0986791084775005,1.0016609355297605,0.0
224684,2.825205803835785,0.0,0.0
224685,0.7721728069785182,1.3774198163623281,0.3279226783843907
215110,0.0,0.0,0.0
224686,1.2569325562598013,0.0,0.0
224687,0.3675364288214838,0.47422120180265825,1.461500922626758
224688,0.6570199724208124,0.7271527612919624,2.7967006126840097
224689,2.5420108115667777,0.0,0.0
224690,0.01658720361095629,0.1545327898444346,1.6178564442301147
224691,3.537663139098826,1.004403781077694,0.3281273865466976
224692,0.0,0.0,3.265163182061243
224693,0.0,0.38119304228165435,0.38119304228165435
224694,0.0,0.0,0.0
224695,0.0,0.0,0.0
215111,0.0,0.0,0.0
224696,0.8066056154380915,0.0,0.0
224697,0.0,0.0,0.0
224698,0.0,0.0,0.0
224699,0.0,0.0,0.0
224700,0.0,1.4521618557104006,0.0
224701,0.0,0.0,0.0
224703,1.7231334363647113,0.0,0.0
224704,0.0,0.0,0.0
224705,0.0,0.0,0.0
215112,0.35461553518712435,0.8373723419226219,0.0
224706,0.6582900685264639,0.5804116762172657,2.7733365843078177
224707,0.0,0.8026379355070553,0.0
224708,0.0,1.059407851434542,0.0
224709,1.294141565466015,0.8538736334210538,0.0
224710,0.0,0.0,0.0
224711,0.669596617890456,1.1662010312766464,0.0
224712,0.0,0.0,0.0
224713,0.0,0.0,0.0
224714,2.749014112947205,0.0,0.0
224715,0.0,0.0,0.0
215113,0.959608188665504,0.0,0.0
224716,0.0,0.0,0.0
224717,0.0,0.0,0.0
224718,1.4155981941410725,0.0,0.0
224719,0.2741588758436623,2.5657956232205588,0.8159654217369254
224720,0.8187177434726974,0.6614579974006736,1.5402658681494326
224721,0.0,0.0,0.0
224722,1.0852283937777778,0.0,0.0
224723,0.8935679894786659,0.0,0.0
224724,0.5667022690654284,0.0,0.0
224725,1.0378482533482796,0.3145773565554939,1.3004352497210934
215114,1.3541070154941535,0.0,0.0
224726,0.3357457315471876,1.096082332537614,0.8597102971201309
224727,0.0,0.9510577759211827,0.0
224728,0.0,0.0,0.0
224729,0.9204415035834992,0.0,0.0
224730,0.0,0.0,0.0
224731,0.0,0.0,0.0
224732,0.0,0.0,0.0
224733,0.9196496691416126,0.0,0.0
224734,0.8925946878346886,0.0,0.0
224735,0.8157020699826913,0.0,0.0
215115,0.4718886651391621,0.20039943594643297,0.20039943594643297
224736,0.0,0.0,0.0
224737,1.9680229236248366,0.38453952373782485,1.4470803655600437
224738,2.2785216789015523,0.0,0.0
224739,0.9680721030432305,0.0,0.0
224740,0.7995286681832507,0.0,0.0
224741,0.8126210574821908,0.0,0.0
224742,2.3506677320864013,0.4662733812822148,0.4662733812822148
224743,1.8389260264710838,0.4328878985393365,0.4328878985393365
224744,0.8187177434726974,0.0,0.0
224745,0.0,0.5486460777703424,0.0
215116,1.6098245679846659,0.0,0.0
224746,0.0,0.0,1.0167446752551552
224747,0.7626497453612001,1.4844554106112078,0.43479767534350133
224748,1.8427901211044402,1.0936939742626863,0.0
224749,0.61638104635113,0.0,0.0
224750,0.0,1.6158628395489947,0.5339743831015727
224752,1.3800664728672531,0.554451851964741,1.54417538687923
224753,0.0,0.0,0.5485375882277066
224754,0.0,0.0,0.0
224755,0.6095449685198504,0.0,0.0
215117,0.0,1.107411920803784,0.0
224756,1.226015448538611,0.6723237480105678,2.8431051970327035
224757,0.8910365501584954,0.0,0.0
224758,0.8116968460797065,0.0,0.0
224759,0.0,0.0,0.0
224760,1.158050009735239,0.0,0.0
224761,1.3586969386085554,0.0,0.0
224762,2.472782584182532,1.0270960371546969,0.9688772838283192
224763,0.5477873892394254,0.0,1.4221123702809473
224764,0.0,0.0,0.0
224765,0.0,0.0,0.0
215118,0.8683531079634812,1.760002404376218,0.6317823144665632
214154,0.0,0.0,0.0
224766,0.8235337965866971,0.0,0.0
224767,0.9176899963600772,1.066009186360335,0.6806450824053397
224768,0.21979746300529915,1.607722858513949,0.0
224769,0.0,0.9751866314399454,0.0
224770,0.0,0.0,0.0
224771,2.2182159836780526,1.4359065919503058,0.0
224772,0.9177641513931337,0.0,0.0
224773,0.0,2.0817970707517715,0.0
224774,0.9230041223352582,0.0,0.8802059327513125
215119,2.1009325933237437,0.0,0.0
224776,1.4372345010450573,1.0054334036089172,0.962333997044506
224777,0.23159813698814366,0.5731331608596454,0.5731331608596454
224778,1.0841084829738357,0.0,0.0
224779,0.4930724980575407,0.0,0.0
224780,0.6320406133740181,0.0,0.0
224781,0.7416050692179813,0.0,0.0
224782,0.925399584615274,0.0,0.0
224783,0.0,0.0,0.0
224784,0.9138872437404567,0.0,0.0
224785,2.447998276017603,0.31048928968765244,0.31048928968765244
215120,0.0,0.0,0.0
224786,0.0,0.0,0.0
224787,0.0,0.0,0.0
224788,0.0,0.0,0.0
224789,0.0,0.0,0.0
224790,0.0,0.0,0.0
224791,0.0,0.0,0.0
224792,0.7735273440691786,0.0,1.1609217838024193
224793,0.0,0.5609520081479485,0.5609520081479485
224794,2.0202259135454494,0.0,0.0
224795,0.0,0.0,0.0
215121,0.0,0.0,0.0
224796,1.3953689069320525,0.0,0.0
224798,0.0,0.3367462567530957,2.2337373616146916
224799,1.1761066454961142,0.0,0.0
224800,0.0,0.0,0.0
224801,1.0306029496543874,0.4428569241046694,0.4428569241046694
224802,0.0,0.0,0.0
