id,c1,c2,c3,c4,c5,c6,c7
561031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561032,0.0,0.0,0.0,0.0,0.0,0.0,0.8137
561033,0.183,0.0,0.0,0.0,0.0,0.0,0.3005
561034,0.0,0.0,0.0,0.0,0.0,0.0,0.3455
561035,0.0,0.0,0.0,2.994,0.0,0.0,0.0
561036,0.0,0.411,0.0,0.4292,0.0,0.0,0.0
561037,1.0538,2.1099,0.0,0.0,0.0,0.0,0.0
561038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561039,0.0,0.0,0.0,0.0,0.0,0.223,0.2861
561040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561042,0.0,0.0,0.0,0.0,0.0,0.7892,0.2611
561043,0.5087,0.9317,0.0,0.0,0.0,0.7456,0.4087
561044,0.0,0.0,0.0,0.0,0.0,0.0,0.4174
561045,0.6246,1.0637,0.0,0.0,0.0,0.0,1.2544
561046,0.8448,0.0,0.0,0.0,0.0,0.0,0.2573
561047,0.0,1.7834,0.0,0.0,0.0,0.9878,0.2604
539750,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561049,0.0,0.0,0.0,0.0,0.0,0.0,0.3252
561050,0.0,0.0,0.0,0.0,0.0,0.0,0.3917
561051,0.0,0.0,0.0,0.0,0.0,0.0,0.1523
561052,0.4655,0.0,0.0,0.0,0.0,0.9303,0.0
561053,0.8281,0.0,0.0,0.0,0.0,0.0,0.8751
561054,0.0,2.974,0.0,0.0,0.0,0.0,0.0
561055,0.7924,0.0,0.0,0.0,0.0,0.0,0.3359
561056,0.0,0.0,0.0,0.0,0.0,0.0,0.3076
561058,0.6343,0.0,0.0,0.0,0.0,0.0,0.2769
539751,0.0,0.0,0.0,0.0,0.0,0.0,0.3486
537653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561059,0.0,0.0,0.0,0.0,0.0,1.5158,0.0
561060,0.0,1.4742,0.0,0.0,0.0,0.0,0.0
561061,0.0,0.0,0.2728,0.0,0.0,0.8127,0.0
561062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561063,0.0,0.0,0.0,0.965,0.0,0.0,0.0
561064,0.0,0.0,0.0,0.0,0.0,0.6325,0.3223
561066,1.2606,0.0,0.0,0.0,0.0,0.5758,0.2364
561068,0.5995,0.0,0.0,0.0,0.0,0.0,0.3883
561069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539752,0.0,0.0,0.0,1.5104,0.0,0.0,1.5104
561070,0.0,1.4632,0.0,0.0,0.0,0.0,0.0
561073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561074,0.0,0.0,0.674,0.0,0.0,0.0,0.249
561075,0.0,0.0,0.9307,0.0,0.0,0.0,0.9275
561077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561080,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561082,0.0,0.0,0.0,0.0,0.0,0.4049,0.3523
539753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561087,0.8157,0.0,0.0,0.0,0.0,0.0,0.3943
561088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561090,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561091,0.0,0.0,0.0,0.0,0.0,0.5219,0.144
561092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561095,0.0,0.0,0.0,0.0,0.0,0.6035,0.5993
561096,0.0,0.0,0.0,0.0,0.0,0.7195,0.26
561097,0.0,0.0,0.0,0.0,0.0,0.0,1.0366
561098,0.0,0.0,0.0,0.0,0.0,0.0,0.3871
561099,0.0,0.0,0.0,0.0,0.0,0.5727,0.1682
561100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561103,0.0,0.0,0.0,0.0,0.0,0.0,0.2398
561104,0.0,1.2106,0.5517,0.0,0.0,0.1679,0.1757
539755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561105,0.0,0.0,0.0,0.0,0.0,0.0,0.3865
561108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561114,0.0,0.0,0.0,0.0,0.0,0.7817,0.7963
561116,1.2146,1.0482,0.0,0.0,0.0,0.0,0.071
561117,0.0,1.2063,0.0,0.0,0.0,0.7763,0.1366
561118,0.0,0.0,0.0,0.0,0.0,0.6981,0.4084
539756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561121,0.0,0.0,0.0,0.0,0.0,0.7422,0.0
561122,1.0189,0.0,0.0,0.0,0.0,0.0,0.3291
561124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561128,0.4607,0.0,0.0,0.0,0.0,0.0,0.2867
561129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561132,0.7397,0.0,0.0,0.0,0.0,0.3152,0.3436
561133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561137,0.0,0.0,0.0,0.0,0.0,0.0,0.3903
561139,0.0,0.0,0.4954,0.0,0.3417,0.0,0.0
561140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561146,0.0,0.0,0.0,0.0,0.0,0.0,0.384
561147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561149,0.0,0.0,0.0,0.7549,0.0,0.0,1.3488
561150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539763,0.0,0.0,0.0,0.0,0.0,0.0,0.3347
561152,0.0,0.0,0.0,0.0,0.0,0.0,0.4275
561153,0.0,0.0,0.0,0.0,0.0,0.5589,0.3083
561154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561156,0.0,0.0,0.0,0.0,0.0,0.0,0.4105
561158,0.0,0.0,0.0,0.0,1.225,0.6776,0.3635
561159,0.0,0.0,0.0,0.0,0.0,0.6186,0.3365
561160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561163,0.0,0.0,0.0,0.0,0.0,0.0,0.3938
539764,0.7564,0.0,0.0,0.0,0.0,0.0,0.0
561164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561165,0.4892,0.0,0.0,0.7922,0.0,0.0,1.1539
561167,0.0,0.0,0.0,0.0,0.0,0.0,0.191
561168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561171,0.0,0.0,0.0,0.0,0.0,0.0,0.6471
561172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539765,0.7507,0.8684,0.0,0.0,0.0,0.4544,0.2632
537654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561176,1.1646,0.0,0.0,0.0,0.0,0.0,0.0
561177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561178,0.0,0.0,0.0,0.0,0.0,0.0,0.3775
561179,0.0,1.0009,0.0,0.0,0.0,0.8969,0.0
561180,0.0,0.0,0.0,0.0,0.0,0.8007,0.0
561181,0.5376,0.0,0.0,0.0,0.0,0.0,0.1388
561182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561183,0.0,0.0,0.0,0.0,0.0,0.0,0.4083
561184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561188,0.0,0.963,0.0,0.0,0.0,0.0,1.3379
561191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561195,0.0,1.3279,0.0,0.0,0.0,0.0,0.0
561196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561197,0.0,0.0,0.0,0.0,0.0,0.0,0.3854
561198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561199,0.0,0.0,0.0,0.0,0.0,0.0,0.2778
561200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561201,0.0,0.0,0.0,0.0,1.269,0.0,1.7047
561202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561204,0.6738,0.0,0.0,0.0,0.0,0.4424,0.2375
561206,0.0,0.0,0.0,0.0,0.0,0.0,0.3747
561207,0.0,0.0,0.0,0.0,0.0,0.0,0.7396
539768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561208,0.0,0.0,1.3848,0.0,0.0,0.0,0.4943
561211,0.0,0.0,0.0,0.0,0.0,0.7244,0.0684
561212,0.0,0.0,0.0,0.0,0.0,0.0,0.3874
561213,0.0,0.0,0.0,0.0,0.0,0.4238,0.5094
561214,0.0,0.0,1.2653,0.0,0.0,0.0,0.0
561215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561217,0.7403,0.0,0.0,0.0,0.0,0.6343,0.3437
539769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561219,0.0,0.0,0.0,0.0,0.0,0.0,0.7792
561220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561224,0.4362,0.0,0.0,0.0,0.0,0.7494,0.3611
561225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539770,0.0,0.0,0.0,0.0,0.0,0.0,0.3193
561230,0.0,0.0,0.0,0.0,0.0,0.0,0.3749
561231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561238,0.0,0.0,1.1944,0.0,0.0,0.0,0.0
561241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561243,0.0,0.0,0.0,0.0,0.0,0.0,0.1546
561244,0.0,0.0,1.0894,1.5132,0.0,0.0,0.0
561245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561249,0.0,0.0,0.0,0.0,0.0,0.3144,0.0
561250,1.1009,0.0,0.0,0.0,0.0,0.0,0.2288
561251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561252,0.0,1.3014,0.0,0.0,0.0,0.1419,0.9863
561257,0.0,0.0,0.0,0.0,0.0,0.0,1.5602
561258,0.0,0.0,0.0,0.0,0.0,0.0,0.3928
561260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561263,0.0,1.4654,0.0,0.0,0.0,0.0,0.0
561264,0.0,1.2563,0.293,0.0,0.0,0.0,0.6469
561265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561267,0.0,0.0,1.2903,0.0,0.0,0.0,0.0
539773,0.0,0.0,0.0,0.7094,0.0,0.0,0.7094
561268,0.0,0.0,0.0,0.0,0.0,0.4264,0.2294
561269,0.0,0.0,0.0,0.0,0.0,0.0,0.3596
561270,0.0,0.0,0.0,0.0,0.0,0.0,0.8324
561271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561272,0.4284,1.2514,0.0,0.0,0.0,0.8022,0.4817
561273,0.0,0.0,0.0,0.0,0.0,0.3617,0.269
561276,0.0,0.0,0.0,0.0,0.0,0.5771,0.481
561277,0.0,1.5118,0.3229,0.0,0.0,0.1177,0.5635
561278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539774,0.5806,0.0,0.0,0.0,0.0,0.6033,0.3074
561281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561283,0.0,0.0,0.0,0.0,0.0,1.0942,0.3684
561284,0.0,0.0,0.0,0.0,0.0,0.0,0.3887
561285,0.3661,0.0,0.0,0.0,0.0,0.5865,0.3215
561286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561288,0.0,0.9877,0.0,0.0,0.0,0.4534,0.3078
561291,0.0,0.0,0.0,0.0,0.0,0.0,0.3912
539775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537655,0.0,0.0,0.0,0.0,0.0,0.1824,0.2777
561292,0.2881,0.0,0.0,0.0,0.0,0.0,0.3539
561293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561295,0.0,0.0,0.0,0.0,0.0,0.1607,0.6161
561296,0.0,0.0,0.0,0.0,0.0,0.0,0.1457
561297,0.0,0.0,0.0,0.0,0.0,0.0,0.3557
561298,0.0,0.0,0.0,0.0,0.0,0.1842,0.5204
561299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561300,0.5461,0.0,0.0,0.0,0.0,0.0,0.3763
561301,0.0,0.0,0.0,0.0,0.0,0.0,0.273
539776,0.0,0.0,0.0,0.0,0.0,0.0,0.3734
561302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561303,0.0,0.8172,0.0,0.0,0.0,0.0,0.0
561304,0.0,0.0,0.0,0.0,0.0,0.0,0.5178
561305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561306,0.0,0.684,0.0,0.0,0.0,0.0,0.0
561307,0.0,0.0,0.0,0.0,0.0,0.0,0.1149
561308,0.0,0.0,0.0,0.0,0.0,0.87,0.3673
561310,0.0,0.0,0.0,0.6976,0.0,0.5782,1.042
561311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561312,0.0,0.0,0.0,0.0,0.0,0.0,0.4072
539777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561315,0.0,0.0,0.0,0.0,0.0,0.0,0.4118
561316,0.0,0.0,0.0,0.0,0.0,0.0,0.1567
561317,0.0,2.7838,0.0,0.0,0.0,0.0,0.0
561318,0.0,0.0,0.4526,0.0,0.0,0.396,0.6104
561319,0.8989,0.0,0.0,0.0,0.0,0.7208,0.3828
561321,0.0,0.0,0.0,0.0,0.0,0.7209,0.2385
561322,0.0,0.0,0.0,0.0,0.0,0.4464,0.2274
539778,0.0,1.2893,0.0,0.0,0.0,0.0,0.0
561323,0.0,0.0,0.0,0.0,0.0,0.0,0.4182
561324,1.0116,0.0,0.0,0.0,0.0,0.0,0.0
561325,0.949,0.0,0.0,0.0,0.0,0.0,0.0
561326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561328,0.0,0.0,0.0,0.0,0.0,0.0,0.1876
561329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561332,0.0,1.0931,0.0,0.0,0.0,0.0,0.0
539779,0.0,0.8823,0.0,0.0744,0.0,0.8587,0.0393
561333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561334,1.0079,0.0,0.0,0.0,0.0,0.0,0.0
561335,0.0,0.0,0.0,0.0,0.0,0.0,0.7704
561336,0.0,0.0,0.0,0.4876,0.0,0.0,0.3706
561337,0.0,0.0,0.3876,0.0,0.0,0.6028,0.3545
561338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561339,0.0,0.0,0.0,0.0,0.0,0.0,0.2678
561341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561342,1.0152,0.0,0.0,0.0,0.0,0.0,0.0
539780,1.6899,0.0,0.0,0.0,0.0,0.0,0.0
561343,0.0,0.0,0.0,0.0,0.0,0.0,0.4099
561344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561345,0.0,0.0,0.0,0.0,0.0,0.0,0.3654
561346,0.0,0.5251,0.0,0.0,1.3779,0.0,0.2173
561347,0.0,0.0,0.0,0.0,0.0,0.0,0.3864
561349,0.0,0.0,0.0,0.0,0.0,0.0,0.3736
561350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561352,0.0,0.5293,0.0,0.0,0.0,0.5389,0.3276
561353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539781,0.0,0.0,0.0,0.0,0.0,0.0,0.949
561354,0.0,0.0,0.0,0.0,0.0,0.6918,0.0
561355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561357,0.0,0.0,0.3175,0.0,0.0,0.0,1.2435
561358,0.0,0.0,1.1153,0.0,0.0,0.0,0.2966
561359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561360,0.4359,0.0,0.0,0.0,0.0,0.0758,0.4178
561361,0.0,0.0,0.8675,1.0097,0.0,0.0,1.0097
561362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561365,0.0,0.0,0.0,0.0,0.0,0.0,0.2677
561366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561368,0.0,0.0,0.0,0.0,0.0,0.0,0.9895
561370,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561379,0.0,0.0,0.0,0.0,0.0,0.2094,0.2771
561381,0.0,0.0,0.0,0.0,0.0,0.17,0.0
561382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561383,0.0,0.0,0.0,0.0,0.0,0.6688,0.4489
561384,0.0,2.0185,0.0,0.0,0.0,0.0,0.5598
561385,0.0,0.0,0.0,0.0,0.0,0.0,0.351
539784,0.2716,0.4135,0.0,0.0,0.0,0.0,0.0
561386,0.0,1.2564,0.0,0.0,0.0,0.0,0.0
561387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561388,0.0,0.0,0.0,0.0,0.0,0.0,0.2277
561389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561390,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561392,0.5808,0.0,0.0,0.0,0.0,0.0,0.3648
561393,0.0,2.0998,0.2288,0.0,0.0,0.1175,0.104
561395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561398,0.0,0.0,0.0,0.0,0.0,0.8562,0.0
561399,0.0,0.0,0.0,0.0,0.0,0.0,0.3633
561400,0.0,1.0107,0.0,0.0,0.0,0.0,0.0
561401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561404,0.0,0.0,1.336,0.0,0.0,0.0,0.0
561405,0.0,0.0,0.0,0.0,0.0,0.0,0.3662
561406,0.0,1.0187,0.0,0.0,0.0,0.0,0.0
561407,0.0,0.0,0.0,0.0,0.0,0.0,0.5932
539787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561408,0.0,0.0,1.0336,0.0,0.0,0.0,0.0
561409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561412,0.0,0.0,0.0,0.3262,0.0,1.5298,0.6958
561413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561418,0.0,0.0,0.0,0.0,0.0,0.0,0.9297
561419,0.0,0.0,0.0,0.0,0.0,0.0,0.9721
561420,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539788,1.0503,0.0,0.0,0.0,0.0,0.0,0.0
561423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561425,0.0,0.0,0.0,0.0,0.0,0.6916,0.2394
561426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561428,0.0,0.0,0.0,0.4913,0.0,0.0,0.2087
561432,0.0,1.2613,0.0,0.0,0.0,0.0,0.0
561433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561438,0.0,0.0,0.0,0.0,0.0,0.0,0.38
561439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561440,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561443,0.0,0.0,0.0,0.0,0.0,0.0,0.3564
561444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539790,0.0,0.0,0.0,0.0,0.0,0.0,0.3297
561445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561446,0.0,0.0,1.2849,0.0,0.0,0.0,0.0
561447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561450,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561452,0.0,0.0,1.3544,0.0,0.0,0.0,0.0
561453,0.0,0.0,0.0,0.0,0.0,0.0,0.3736
561454,0.0,0.1791,0.0,0.0,0.0,0.5535,0.1499
539791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561455,0.0,1.2061,0.0,0.0,0.0,0.7692,0.0
561456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561457,0.0,0.1714,0.0898,0.0,0.0,0.8039,0.8453
561458,0.0,1.3768,0.0,0.0,0.0,0.0,1.3784
561459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561460,0.0,0.0,0.0,0.0,0.0,0.0,0.6071
561461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561462,0.0,0.0,0.0,0.0,0.0,0.0,0.6207
561464,0.0,0.0,1.4673,0.0,0.0,0.0,0.0
539792,0.0,0.0,0.0,0.0,0.0,0.6423,0.207
561465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561468,0.0,0.0,0.0,0.0,0.0,0.0,0.2715
561469,0.0,0.0,0.0,0.0,0.0,0.4942,0.7571
561470,0.0,0.4697,0.0,0.0,0.0,0.0,0.5134
561471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561472,0.0,0.0,1.3566,0.0,0.0,0.0,0.0
561473,0.0,0.0,0.9556,0.0,0.0,0.0,0.0
561474,0.0,0.0,0.0,0.0,0.0,0.0,0.8893
539793,0.0,0.0,0.0,0.0,0.0,0.0,0.4229
561475,0.0,0.0,0.0,0.0,0.0,0.0,0.2758
561476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561478,0.0,0.0,0.0,0.0,0.0,0.5687,0.0
561479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561480,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561481,0.0,0.0,0.0,0.0,0.0,0.6805,0.3648
561483,0.0,0.0,0.0,1.7203,0.0,0.0,0.0
561484,0.0,0.0,0.603,0.0,0.0,0.5932,0.3506
561485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561491,0.0,0.0,0.0,0.0,0.0,0.0,1.389
561492,0.0,0.0,0.0,0.0,0.0,0.0,0.3383
561493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561495,0.0,0.0,0.0,0.0,0.0,0.0,0.4038
561496,0.0,0.0,0.0,0.0,0.0,0.6621,0.2195
561497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561503,0.4573,1.439,0.0,0.0,0.0,0.0,0.0
561504,0.0,0.0,0.0,0.0,0.0,1.3544,0.2014
561505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561507,0.0,0.0,0.0,0.848,0.0,0.0,0.3502
561508,0.0,1.2731,0.0,0.0,0.0,0.0,0.0
561509,0.0,0.0,0.0,0.0,0.0,0.0,0.4098
561510,0.0,0.8723,0.0,0.0,0.0,0.0,0.0
561511,0.0,0.0,0.0,0.0,0.0,0.3481,0.0
539796,0.0,0.0,0.0,0.0,0.0,0.0,0.3757
537657,0.5345,0.0,0.0,1.1827,0.0,0.0,0.3411
561512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561513,0.7786,0.0,0.0,0.0,0.0,0.0,0.3309
561514,0.0,0.0,0.5888,0.0,0.0,0.0,0.3419
